presassetone	powid	teamcolor1g	hassubstitutionboard	rightfreekicktakerid	flamethrowercannon	domesticprestige	teamcolor1r	genericint2	cksupport7	defensivedepth	hasvikingclap	jerseytype	pitchcolor	cksupport9	pitchwear	clubworth	popularity	hastifo	presassettwo	teamstadiumcapacity	stadiumgoalnetstyle	iscompetitionscarfenabled	cityid	teamcolor2b	rivalteam	playsurfacetype	isbannerenabled	goalnetstanchioncolor2g	midfieldrating	cksupport8	stadiummowpattern_code	cksupport6	matchdayoverallrating	matchdaymidfieldrating	assetid	attackrating	teamcolor2r	foundationyear	longitude	buildupplay	matchdaydefenserating	hasstandingcrowd	favoriteteamsheetid	defenserating	iscompetitionpoleflagenabled	skinnyflags	uefa_consecutive_wins	longkicktakerid	trait1vweak	iscompetitioncrowdcardsenabled	goalnetstanchioncolor2r	rightcornerkicktakerid	throwerleft	gender	cksupport1	cornerflagpolecolor	teamcolor3r	uefa_cl_wins	hassuncanthem	domesticcups	goalnetstanchioncolor1b	teamcolor1b	ethnicity	leftcornerkicktakerid	opponentweakthreshold	youthdevelopment	latitude	teamid	uefa_el_wins	trait1vequal	teamcolor3g	numtransfersin	opponentstrongthreshold	stanchionflamethrower	stadiumgoalnetpattern	throwerright	captainid	personalityid	goalnetstanchioncolor2b	prev_el_champ	leftfreekicktakerid	cksupport2	goalnetstanchioncolor1r	leaguetitles	genericbanner	crowdregion	uefa_uecl_wins	overallrating	ballid	teamcolor2g	profitability	utcoffset	penaltytakerid	goalnetstanchioncolor1g	pitchlinecolor	teamname	cksupport5	freekicktakerid	crowdskintonecode	internationalprestige	cksupport3	haslargeflag	trainingstadium	form	genericint1	cksupport4	teamcolor3b	trait1vstrong	matchdayattackrating
0	-1	75	0	190939	0	7	52	-1	0	30	0	2	4	0	0	4000	5	0	0	24000	0	1	726	250	113299	0	1	88	53	0	3	0	59	53	113302	65	250	2013	77	2	61	1	-1	61	1	0	0	213327	4195712	0	71	213327	0	0	0	0	52	0	0	2	69	169	2	213327	1	6	12	113302	0	532864	75	0	1	0	0	0	190939	1	69	0	190939	0	61	1	0	1	0	59	133	250	6	6	190939	88	0	Bengaluru FC	0	190939	9	3	0	0	366	0	-1	0	169	528768	65
0	-1	87	0	263364	0	4	30	-1	0	50	0	2	4	0	0	7000	2	0	0	10250	0	1	620	1	433	2	1	169	66	0	15	0	65	66	113458	65	1	1907	17	1	64	1	-1	64	1	0	0	263364	263172	0	169	263364	0	0	0	0	130	0	0	0	169	153	4	263364	1	6	59	113458	0	4195332	150	0	1	0	0	0	227837	0	169	0	263364	0	169	0	0	7	0	65	97	1	6	1	263364	169	0	IK Sirius	0	263364	2	1	0	0	366	0	-1	0	220	532484	65
0	-1	40	0	225536	0	5	20	-1	0	30	0	2	4	0	0	4000	2	0	0	4364	3	1	623	255	417	2	1	250	63	0	15	0	63	63	113459	65	255	2003	7	3	62	0	-1	62	1	0	0	268920	4202816	0	250	225536	0	0	0	0	20	0	0	0	250	100	2	275490	1	6	63	113459	0	528704	40	0	1	0	0	0	198642	0	250	0	225536	0	250	0	0	7	0	63	199	255	4	1	261085	250	0	Kristiansund BK	0	225536	2	1	0	0	366	0	-1	0	120	526656	65
0	-1	5	0	239393	0	3	236	-1	0	50	0	2	4	0	0	5930	5	0	0	16364	0	1	194	255	209	0	1	251	64	0	3	0	64	64	113616	65	248	1902	47	2	65	0	-1	65	1	0	0	239393	263168	0	248	239393	0	0	0	0	0	0	0	4	13	13	2	239393	1	4	15	113616	0	4202496	0	0	1	0	0	0	216582	0	255	0	239393	0	236	1	0	4	0	64	31	251	2	1	239393	5	0	Grazer AK	0	239393	2	1	0	0	366	0	-1	0	0	528384	65
0	-1	30	0	236420	0	10	30	-1	0	50	0	2	4	0	0	28000	4	0	0	5800	0	1	959	250	280	0	0	250	69	0	3	0	68	69	113888	68	250	1951	49	2	67	1	-1	67	1	0	0	72868	263296	0	250	72876	0	0	0	0	0	0	0	8	250	30	4	72876	1	6	41	113888	0	4202624	0	0	1	0	0	0	72874	0	250	0	236420	0	250	12	0	5	0	68	37	250	4	3	72868	250	0	Qarabağ FK	0	236420	9	3	0	0	366	0	-1	0	139	528512	68
0	-1	1	0	226633	0	2	255	-1	0	50	0	2	4	0	0	2500	1	0	0	7500	20	1	834	250	433	0	1	250	64	0	3	0	63	64	113892	64	250	1907	14	3	63	1	-1	63	1	0	0	226633	270352	0	250	247034	0	0	0	0	255	0	0	1	250	1	8	232062	1	3	59	113892	0	4198416	1	0	1	0	0	0	254637	0	250	0	226633	0	250	0	0	7	0	63	97	250	5	1	254637	250	0	Degerfors IF	0	226633	2	1	0	0	366	0	-1	0	1	526352	64
0	-1	1	0	192319	0	6	255	-1	0	65	0	1	4	0	0	2430	1	0	0	5106	4	0	753	255	1931	0	2	50	63	0	1	0	61	63	113926	60	255	1940	-2	2	61	0	-1	61	0	0	0	192319	132112	2	1	192319	0	0	0	0	1	0	0	0	1	1	2	192319	1	1	53	113926	0	139280	1	0	1	0	0	0	192319	0	1	0	192319	0	1	0	0	3	0	61	55	255	9	0	207828	50	0	Salford City	0	192319	2	1	0	0	366	0	-1	0	1	266256	60
0	-1	250	0	252290	0	7	250	-1	0	90	0	2	4	0	0	60625	4	0	0	11676	0	1	260	30	112493	0	1	30	70	0	3	0	69	70	113974	69	30	1906	9	2	69	1	-1	69	1	0	0	252290	66560	0	30	252290	0	0	0	0	184	0	0	0	30	250	3	252290	1	5	44	113974	0	73728	150	0	1	0	0	0	239998	0	30	0	252290	0	30	0	0	4	0	69	82	30	8	1	252290	30	0	Spezia	0	252290	2	1	0	0	366	0	-1	0	60	135168	69
0	-1	1	0	245879	0	10	1	-1	0	30	0	2	4	0	0	0	0	0	0	52500	0	1	186	254	113002	0	1	30	80	0	1	0	75	80	113984	76	254	1873	-4	2	72	0	-1	72	0	0	0	245879	4195392	0	30	245879	0	1	0	0	12	0	0	0	30	94	2	245879	2	0	55	113984	0	532544	12	0	2	0	0	0	245879	0	30	0	245879	0	30	0	0	3	0	75	37	254	0	1	265277	30	0	Scotland Women	0	245879	2	2	0	0	366	0	-1	0	104	528448	76
0	-1	200	0	246364	0	10	125	-1	0	50	0	1	4	0	0	0	0	0	0	72054	0	0	0	250	113010	0	1	30	70	0	1	0	71	70	113996	70	250	1993	-58	3	71	0	-1	71	1	1	0	246364	270336	0	30	246364	0	1	0	0	100	0	0	0	30	255	5	246364	1	0	-34	113996	0	4198400	175	0	1	0	0	0	246364	0	30	0	246364	0	30	0	0	1	0	71	37	250	0	-3	246364	30	0	Argentina Women	0	246364	7	2	0	0	366	0	-1	0	225	526336	70
0	-1	0	0	27251	4	5	0	-1	0	50	0	0	4	0	0	0	5	0	0	0	0	0	0	0	1318	0	0	255	1	0	0	0	1	1	114019	0	0	2000	0	0	1	0	-1	1	0	0	0	27251	0	0	255	27251	0	0	0	0	0	0	0	0	255	0	2	27251	1	5	0	114019	0	0	0	0	1	2	0	0	27251	1	255	0	27251	0	255	0	0	0	0	1	6	0	5	0	27251	255	0	Look Book Character Team	0	27251	2	5	0	0	366	0	-1	0	0	0	0
0	-1	161	0	1	4	5	50	-1	0	50	0	0	4	0	0	0	5	0	0	0	0	0	0	97	1318	0	0	255	0	0	0	0	0	0	114046	0	2	2024	0	0	0	0	-1	0	0	0	0	1	0	0	255	1	0	0	0	0	220	0	0	0	255	186	2	1	1	5	0	114046	0	0	220	0	1	2	0	0	1	1	255	0	1	0	255	0	0	0	0	0	6	77	5	0	1	255	0	FUT Custom Team 19	0	1	2	5	0	0	366	0	-1	0	220	0	0
0	-1	1	0	235269	0	5	255	-1	0	50	0	2	4	0	0	5575	2	0	0	14000	0	0	715	255	114385	0	1	255	64	0	1	0	65	64	114147	66	255	2015	24	2	64	0	-1	64	1	0	0	235269	263312	0	255	235269	0	0	0	0	1	0	0	0	255	1	3	235269	1	3	45	114147	0	4202640	1	0	1	0	0	0	247978	0	255	0	235269	0	255	0	0	5	0	65	79	255	4	2	262443	255	0	FC Hermannstadt	0	235269	2	1	0	0	366	0	-1	0	1	528528	66
0	-1	12	0	269151	0	4	12	-1	0	50	0	2	4	0	0	230000	6	0	0	20500	0	0	853	64	698	0	1	12	68	0	0	0	69	68	114161	71	0	2019	-97	2	67	0	-1	67	1	0	0	269151	263232	0	12	269151	0	0	0	0	12	0	0	0	12	12	3	269151	1	3	30	114161	0	4202560	12	0	1	0	0	0	199562	0	12	0	269151	0	12	0	0	6	0	69	189	177	2	-6	261204	12	0	Austin FC	0	269151	7	1	0	0	366	0	-1	0	12	528448	71
0	-1	232	0	210021	0	6	236	-1	0	50	0	2	4	0	0	180000	5	0	2	30000	0	1	806	70	112885	2	1	1	70	0	15	0	69	70	114162	70	31	2017	-86	1	69	2	-1	69	1	0	0	210021	263232	0	1	210021	0	0	0	0	236	0	0	0	1	58	3	210021	1	5	36	114162	0	4195392	232	0	1	0	0	0	212591	0	1	0	210021	0	1	0	0	6	0	69	189	22	6	-6	210021	1	0	Nashville SC	0	210021	2	2	0	0	366	0	-1	0	58	532544	70
0	-1	32	0	277230	0	3	217	-1	0	50	0	2	4	0	0	1600	2	0	0	24424	0	1	732	250	113146	0	1	95	54	0	3	0	57	54	114168	52	250	2017	86	2	60	1	-1	60	1	0	0	277230	263232	0	20	277230	0	0	0	0	33	0	0	0	50	46	6	277230	1	5	22	114168	0	4202560	63	0	1	0	0	0	248318	0	50	0	277230	0	20	0	0	1	0	57	133	250	6	6	236452	95	0	Jamshedpur FC	0	277230	9	1	0	0	366	0	-1	0	103	528448	52
0	-1	30	0	222467	0	9	240	-1	0	65	0	2	4	0	0	13358	3	0	0	5500	0	1	750	193	301	0	1	255	70	0	1	0	70	70	114326	71	52	1921	19	2	70	1	-1	70	1	0	0	222467	132224	0	255	222467	0	0	0	0	255	0	0	2	30	30	3	222467	1	2	50	114326	0	139392	255	0	1	0	0	0	239179	1	255	0	222467	0	200	1	0	5	0	70	93	97	10	1	262314	30	0	Raków Częstochowa	0	222467	2	3	0	0	366	0	-1	0	255	266368	71
0	-1	27	0	199572	0	10	135	-1	0	65	0	2	4	0	0	12065	4	0	0	22198	0	1	701	12	110751	0	1	255	67	0	3	0	68	67	114385	69	12	1907	23	1	68	1	-1	68	1	0	0	199572	132352	0	255	199572	0	0	0	0	255	0	0	5	255	58	2	73406	1	6	46	114385	0	132352	255	0	1	0	0	0	191058	0	255	0	73406	0	255	8	0	5	0	68	79	12	8	2	248674	255	0	CFR Cluj	0	199572	2	4	0	0	366	0	-1	0	255	270592	69
0	-1	232	0	277440	0	3	255	-1	0	30	0	2	4	0	0	17000	1	0	0	6981	0	1	281	22	10020	0	1	215	67	0	1	0	69	67	114510	69	114	1920	-9	2	70	1	-1	70	1	0	0	277440	4195584	0	215	277440	0	0	0	0	136	0	0	0	215	0	2	277440	1	3	38	114510	0	532736	64	0	1	0	0	0	171791	0	215	0	277440	0	215	0	0	4	0	69	36	5	5	0	211561	215	0	Casa Pia	0	277440	2	1	0	0	366	0	-1	0	0	528640	69
0	-1	200	0	276652	0	2	80	-1	0	30	0	2	4	0	0	1985	1	0	0	4500	0	1	768	196	100757	0	1	104	61	0	0	0	61	61	114545	60	45	1923	26	3	61	1	-1	61	1	0	0	276652	4202496	0	45	276652	0	0	0	0	80	0	0	0	120	120	4	79060	1	3	44	114545	0	528384	200	0	1	0	0	0	233868	0	196	0	79060	0	80	0	0	5	0	61	79	104	2	2	228974	200	0	Metaloglobus București	0	276652	2	1	0	0	366	0	-1	0	120	526336	60
0	-1	21	0	78704	0	2	214	-1	0	30	0	2	4	0	0	2450	1	0	0	4000	0	1	970	0	100757	0	1	255	61	0	1	0	61	61	114546	61	0	1904	25	3	61	1	-1	61	1	0	0	78704	4202496	0	255	78704	0	0	0	0	214	0	0	0	255	21	3	78704	1	2	46	114546	0	528384	21	0	1	0	0	0	252099	0	255	0	78704	0	255	0	0	5	0	61	79	0	2	2	240431	255	0	FK Csíkszereda Miercurea Ciuc	0	78704	2	4	0	0	366	0	-1	0	21	526336	61
0	-1	17	0	201991	0	1	27	-1	0	50	0	2	4	0	0	2500	1	0	0	3306	0	2	912	21	110062	0	1	255	65	0	1	0	65	65	114554	66	252	1942	1	1	65	2	-1	65	2	0	0	201991	263168	0	255	201991	0	0	0	0	250	0	0	0	255	129	3	201991	1	6	42	114554	0	4195328	20	0	1	0	0	0	228707	0	255	0	201991	0	255	0	0	4	0	65	69	208	6	1	260044	255	0	FC Andorra	0	201991	2	1	0	0	366	0	-1	0	15	532480	66
0	-1	8	0	254210	0	6	9	-1	0	50	0	2	0	0	0	25000	3	0	0	35258	0	0	781	253	110986	0	1	249	64	0	3	0	66	64	114581	69	38	1963	-78	1	66	1	-1	66	1	1	0	254210	263296	0	248	189153	0	0	0	0	255	0	0	0	249	192	3	189153	1	6	0	114581	0	4195456	255	0	1	0	1	0	193359	1	249	0	189153	0	248	0	0	1	0	66	184	209	2	-5	254449	249	0	Universidad Católica del Ecuador	0	189153	7	3	0	0	366	0	-1	0	255	532608	69
0	-1	255	0	232067	0	1	255	-1	0	30	0	2	4	0	0	7000	2	0	0	25000	0	0	794	53	111011	0	1	249	66	0	3	0	65	66	114598	64	233	1919	-80	2	65	2	-1	65	2	1	0	232067	4195584	0	248	232067	0	0	0	0	251	0	0	0	249	255	5	232067	1	2	-5	114598	0	532736	224	0	1	0	1	0	226855	1	249	0	232067	0	248	0	0	1	0	65	184	52	5	-4	215168	249	0	Club Atlético Grau	0	232067	7	3	0	0	366	0	-1	0	31	528640	64
0	-1	1	0	199159	0	1	1	-1	0	50	0	2	4	0	0	8571	1	0	0	20000	0	1	472	255	111400	0	2	1	61	0	1	0	61	61	114604	61	255	2020	150	1	62	2	-1	62	1	0	0	199159	263248	0	1	199159	0	0	0	0	1	0	0	2	1	1	4	199159	1	1	-34	114604	0	4195408	1	0	1	0	0	0	199159	0	1	0	199159	0	1	0	0	3	0	61	117	255	5	10	228171	1	0	Macarthur FC	0	199159	2	1	0	0	366	0	-1	0	1	532560	61
0	-1	82	0	272330	0	7	231	-1	0	50	0	2	4	0	0	14000	1	0	0	7500	0	0	837	129	110991	0	0	250	65	0	10	0	65	65	114611	65	2	2014	-68	3	64	1	-1	64	0	1	0	272330	270336	0	250	272330	0	0	0	0	250	0	0	0	250	1	2	272330	1	1	10	114611	0	4198400	250	0	1	0	0	0	260336	1	250	0	272330	0	250	0	0	1	0	65	184	25	6	-4	274124	250	0	Academia Puerto Cabello	0	272330	7	3	0	0	366	0	-1	0	250	526336	65
0	-1	110	0	223054	0	1	15	-1	0	50	0	2	4	0	0	7000	1	0	0	8200	0	1	784	22	110981	0	1	1	64	0	3	0	64	64	114615	62	22	2003	-80	3	65	1	-1	65	1	1	0	254368	270352	0	1	254368	0	0	0	0	245	0	0	0	1	41	2	223054	1	4	-1	114615	0	4198416	245	0	1	0	1	0	77445	1	1	0	223054	0	1	0	0	1	0	64	184	23	7	-5	254237	1	0	Mushuc Runa	0	223054	7	3	0	0	366	0	-1	0	245	526352	62
0	-1	20	0	272540	4	3	151	-1	0	50	0	2	4	0	0	4880	2	0	0	27000	0	0	895	255	131487	0	1	1	63	0	1	0	61	63	114628	66	255	2013	115	3	60	0	-1	60	1	0	0	272540	270336	0	1	247195	0	0	0	0	1	0	0	0	38	38	2	272540	1	3	23	114628	0	4198400	1	0	1	0	0	0	231956	0	1	0	272540	0	151	0	0	2	0	61	75	255	4	8	268286	20	0	Meizhou Hakka	0	272540	4	1	0	0	366	0	-1	0	1	526336	66
0	-1	133	0	189280	0	2	26	-1	0	50	0	2	4	0	1	170000	5	0	0	38000	0	1	817	1	112885	0	1	12	72	0	0	0	70	72	114640	66	1	2021	-80	2	67	2	-1	67	1	0	0	189280	263424	0	12	189280	0	0	0	0	255	0	0	0	12	200	1	189280	1	2	35	114640	0	4202752	255	0	1	0	0	0	189280	0	12	0	189280	0	12	0	0	6	0	70	189	1	6	-6	198717	12	0	Charlotte FC	0	189280	2	1	0	0	366	0	-1	0	255	528640	66
0	-1	174	0	1397	0	5	0	-1	0	50	0	0	4	0	0	0	5	0	0	0	0	0	0	250	111205	0	0	255	89	0	3	0	89	89	114815	88	250	2020	0	1	89	0	-1	89	0	0	0	1397	262784	0	255	1397	0	0	0	0	0	0	0	0	255	239	2	1397	1	5	0	114815	0	4194944	174	0	1	0	0	0	1183	1	255	0	1397	0	255	0	0	0	0	89	88	250	5	0	28130	255	0	Soccer Aid	0	1397	2	5	0	0	366	0	-1	0	239	525440	88
0	-1	118	0	278192	0	2	229	-1	0	50	0	2	4	0	0	1400	2	0	0	60254	0	1	925	245	113146	0	0	255	53	0	1	0	52	53	115202	50	245	2020	77	2	52	0	-1	52	0	0	0	278192	263296	0	255	259175	0	0	0	0	20	0	0	0	255	45	2	278192	1	5	28	115202	0	4202624	20	0	1	0	0	0	276985	0	255	0	278192	0	255	0	0	1	0	52	133	245	8	6	278192	255	0	Punjab FC	0	278192	9	1	0	0	366	0	-1	0	20	528512	50
0	-1	16	0	259287	0	10	200	-1	0	65	0	2	4	0	0	0	0	0	0	38065	0	1	248	255	113008	0	1	255	74	0	0	0	75	74	115362	78	255	1889	12	1	72	0	-1	72	1	0	0	259287	132112	0	255	259287	0	1	0	0	200	0	0	0	255	45	2	259287	2	0	55	115362	0	132112	16	0	2	0	0	0	259287	0	255	0	259287	0	255	0	0	7	0	75	88	255	0	1	259287	255	0	Denmark Women	0	259287	2	2	0	0	366	0	-1	0	45	270352	78
0	-1	255	0	77006	0	1	255	-1	0	50	0	2	4	0	0	5000	1	0	2	3000	0	0	82	32	111710	0	1	255	63	0	15	0	65	63	115472	68	32	1931	-58	2	64	0	-1	64	0	0	0	215065	263168	0	255	77006	0	0	0	0	255	0	0	0	255	255	4	275882	1	3	-34	115472	0	4202496	255	0	1	0	0	0	215065	0	255	0	243977	0	255	0	0	1	0	65	129	30	6	-3	243977	255	0	Deportivo Riestra	0	243977	7	1	0	0	366	0	-1	0	255	528384	68
0	-1	165	0	1	4	1	255	-1	0	50	0	1	4	0	0	0	5	0	0	5000	0	0	0	255	1318	0	0	255	0	0	0	0	0	0	115486	0	0	2020	0	3	0	0	-1	0	0	0	0	1	4198400	0	255	1	0	0	0	0	0	0	0	0	255	0	2	1	1	5	0	115486	0	526336	0	0	1	2	0	0	1	1	255	0	1	0	255	0	0	0	0	0	88	0	5	0	1	255	0	Create Club Team	0	1	2	1	0	0	366	0	-1	0	0	526336	0
0	-1	250	0	253822	0	2	250	-1	0	30	0	1	4	0	0	8000	2	0	0	15000	0	0	796	118	112868	0	1	250	65	0	12	0	64	65	115536	63	0	2002	-54	2	65	1	-1	65	0	0	0	253822	4195408	0	250	253822	0	0	0	0	0	0	0	0	250	250	6	253822	1	3	-32	115536	0	532560	0	0	1	0	1	0	215113	1	250	0	253822	0	250	0	0	1	0	64	184	45	3	-3	259968	250	0	Cerro Largo	0	253822	7	3	0	0	366	0	-1	0	150	528464	63
0	-1	10	0	261829	0	10	210	-1	0	30	0	2	4	0	0	0	0	0	0	32830	0	1	281	2	113012	0	1	215	75	0	1	0	75	75	115682	77	0	1914	-9	1	74	1	-1	74	1	0	0	261829	4195392	0	215	261843	0	1	0	0	20	0	0	0	215	15	4	261843	2	0	38	115682	0	525376	130	0	2	0	0	0	261829	0	215	0	261833	0	215	0	0	4	0	75	88	100	0	0	261837	215	0	Portugal Women	0	261833	2	4	0	0	366	0	-1	0	0	532544	77
0	-1	69	0	220502	0	7	50	-1	0	50	0	2	4	0	0	422475	8	0	0	70634	0	1	408	250	52	0	1	69	77	0	1	0	79	77	115841	80	250	1900	12	1	79	1	-1	79	1	0	0	220502	132496	0	50	248729	0	0	0	0	102	0	0	7	171	171	2	220502	2	6	41	115841	0	263568	178	0	2	0	0	0	220502	0	171	0	220502	0	50	2	0	4	0	79	92	250	1	1	220502	69	0	Latium	0	220502	2	7	0	0	366	0	-1	0	255	4202896	80
0	-1	12	0	266866	0	7	12	-1	0	65	0	2	4	0	0	687000	7	0	0	24276	0	1	45	180	1745	0	1	12	80	0	1	0	79	80	115845	79	30	1907	9	1	78	1	-1	78	1	0	0	251470	132224	1	12	230899	0	0	0	0	250	0	0	1	12	12	2	230899	2	6	45	115845	1	132224	250	0	2	0	0	0	208461	1	12	0	266866	0	12	0	0	4	0	79	92	100	7	1	208461	12	0	Bergamo Calcio	0	266866	2	6	0	0	366	0	-1	0	250	270464	79
0	-1	108	0	223198	0	2	20	-1	0	50	0	2	4	0	1	1200	9	0	0	3000	0	1	976	173	113222	0	1	170	59	0	1	0	62	59	115892	68	165	1960	44	3	59	1	-1	59	1	0	0	223198	270336	0	165	223198	0	0	0	0	6	0	0	0	96	96	3	223198	1	8	26	115892	0	4198400	12	0	1	0	0	0	223198	0	173	0	223198	0	20	0	0	8	0	62	67	170	2	3	223198	108	0	Al Najmah	0	223198	2	1	0	0	366	0	-1	0	17	526336	68
0	-1	1	0	239344	0	10	255	-1	0	50	0	2	4	0	0	100000	10	0	0	2500	1	1	333	255	115998	0	1	255	84	0	1	0	83	84	115995	86	255	1900	11	1	82	1	-1	82	0	0	0	239344	132096	0	255	239344	0	1	0	0	1	0	0	2	1	60	2	248822	3	7	48	115995	0	263168	1	0	3	0	0	0	264886	0	255	0	248822	0	200	6	0	4	0	83	90	255	10	1	247788	1	0	Bayern München	0	239344	2	8	0	0	316	0	-1	0	1	4202496	86
0	-1	1	1	264922	0	7	255	-1	0	30	0	2	4	0	0	10000	5	0	0	30210	0	1	277	1	116003	0	1	210	75	0	1	0	75	75	115996	78	1	1904	7	2	73	1	-1	73	0	0	0	73014	4195328	0	210	264922	0	1	0	0	255	0	0	0	210	1	2	73014	2	6	51	115996	0	532480	255	0	2	0	0	0	264915	1	210	0	73014	0	210	0	0	4	0	75	90	1	8	1	73014	210	0	Bayer 04 Leverkusen	0	264922	2	6	0	0	316	0	-1	0	255	528384	78
0	-1	1	0	265121	0	8	1	-1	0	90	0	2	4	0	0	50000	8	0	0	58000	0	1	167	255	115998	0	1	1	82	0	1	0	78	82	115997	78	255	1899	8	1	76	1	-1	76	1	0	0	265121	66560	0	1	265121	0	1	0	0	227	4	0	9	1	1	2	265121	2	8	50	115997	0	66560	6	0	2	0	0	0	261773	0	1	0	265121	0	1	7	0	4	0	78	90	255	9	1	265121	1	0	Eintracht Frankfurt	0	265121	2	7	0	0	316	0	-1	0	19	139264	78
0	-1	180	0	227337	0	10	100	-1	0	50	0	2	4	0	0	80500	6	0	0	5200	0	1	530	255	115997	0	1	210	80	0	1	0	79	80	115998	82	255	1945	10	1	77	1	-1	77	1	0	0	227337	132224	3	210	227337	0	1	0	0	90	2	0	9	210	45	2	227337	2	6	52	115998	0	263296	225	0	2	0	0	0	227337	0	210	0	227337	0	210	7	0	4	0	79	90	255	10	1	226302	210	0	VfL Wolfsburg	0	227337	2	9	0	0	366	0	-1	0	2	4202624	82
0	-1	93	0	265020	0	6	31	-1	0	65	0	2	4	0	0	13000	3	0	0	30150	0	1	450	255	115997	0	1	80	73	0	1	0	73	73	115999	76	255	1899	8	2	72	1	-1	72	0	0	0	264988	132096	0	80	272657	0	1	0	0	1	0	0	0	80	166	2	268451	2	6	49	115999	0	139264	48	0	2	0	0	0	265025	0	80	0	265020	0	80	0	0	4	0	73	90	255	8	1	265025	80	0	TSG 1899 Hoffenheim	0	265020	2	3	0	0	366	0	-1	0	91	266240	76
0	-1	0	1	272338	0	4	127	-1	0	30	0	2	4	0	0	4000	4	0	0	20650	0	1	656	255	115996	0	1	255	72	0	1	0	73	72	116001	74	255	1968	7	2	74	1	-1	74	0	0	0	272338	4195328	0	255	272338	0	1	0	0	0	0	0	0	255	255	2	272338	2	6	51	116001	0	532480	0	0	2	0	0	0	265039	0	255	0	272338	0	127	0	0	4	0	73	90	255	3	1	272338	0	0	SGS Essen	0	272338	2	2	0	0	366	0	-1	0	0	528384	74
0	-1	1	0	271839	0	7	228	-1	0	30	0	1	4	0	0	10000	6	0	0	34700	1	1	168	1	115999	0	1	1	73	0	1	0	73	73	116002	73	1	1904	7	2	74	1	-1	74	0	0	0	271839	4195328	0	220	271839	0	1	0	0	255	0	0	0	1	43	2	271839	2	7	48	116002	0	532480	255	0	2	0	0	0	265069	0	1	0	271839	0	220	0	0	4	0	73	90	1	6	1	265070	1	0	SC Freiburg	0	271839	2	5	0	0	366	0	-1	0	255	528384	73
0	-1	41	1	265082	0	3	218	-1	0	50	0	1	4	0	0	5000	5	0	0	50000	1	1	249	255	115996	0	1	150	74	0	1	0	74	74	116003	74	255	1948	6	2	74	1	-1	74	0	0	0	265082	263168	0	150	264940	0	1	0	0	1	0	0	0	150	28	2	265082	2	5	50	116003	0	4202496	1	0	2	0	0	0	264940	0	150	0	265082	0	150	0	0	4	0	74	90	255	4	1	271788	150	0	1. FC Köln	0	265082	2	2	0	0	366	0	-1	0	1	528384	74
0	-1	129	1	73023	0	5	1	-1	0	50	0	2	4	0	0	6000	7	0	0	42100	25	1	70	255	132533	0	1	255	73	0	1	0	73	73	116004	75	255	1899	8	2	74	1	-1	74	0	0	0	265126	263168	0	255	265126	0	1	0	0	1	0	0	0	255	73	2	265126	2	7	53	116004	0	4202496	81	0	2	0	0	0	265014	0	255	0	73023	0	255	0	0	4	0	73	90	255	6	1	227734	255	0	Werder Bremen	0	73023	2	2	0	0	366	0	-1	0	52	528384	75
0	-1	103	0	265147	0	2	0	-1	0	30	0	1	4	0	4	2000	2	0	0	12990	0	1	610	0	116004	0	1	255	68	0	1	0	69	68	116005	67	248	1903	11	3	69	1	-1	69	1	0	0	265147	4202496	0	255	265147	0	1	0	0	255	0	0	0	225	207	2	265147	1	6	50	116005	0	528384	255	0	1	0	0	0	72475	0	255	0	265147	0	245	0	0	4	0	69	90	236	3	1	72475	245	0	FC Carl Zeiss Jena	0	265147	2	1	0	0	366	0	-1	0	255	526336	67
0	-1	26	0	265239	0	9	218	-1	0	65	0	2	4	0	0	129500	10	0	0	4500	0	1	285	255	116010	0	1	1	85	0	1	0	84	85	116009	85	255	1886	0	1	84	0	-1	84	0	0	0	265239	131712	0	1	265239	0	1	0	0	211	2	0	14	1	53	2	245802	3	9	51	116009	0	132224	197	0	3	0	0	0	245872	0	1	0	239761	0	1	15	0	3	0	84	76	255	10	0	245802	1	0	Arsenal	0	265239	2	9	0	0	316	0	-1	0	75	270464	85
0	-1	20	0	227323	0	10	0	-1	0	90	0	1	4	0	0	120000	9	0	0	4850	0	1	285	255	116009	0	1	85	84	0	1	0	84	84	116010	85	255	1905	0	1	85	0	-1	85	0	0	0	262330	66176	0	48	227323	0	1	0	0	28	0	0	9	200	137	2	227323	3	8	51	116010	0	66176	75	0	3	0	0	0	238257	0	200	0	227323	0	48	8	0	3	0	84	76	255	10	0	227323	85	0	Chelsea	0	227323	2	9	0	0	316	0	-1	0	160	132224	85
0	-1	255	0	266598	0	4	255	-1	0	50	0	1	4	0	0	37730	5	0	0	6500	0	1	285	75	116009	0	1	37	76	0	1	0	76	76	116011	78	15	1882	0	2	76	0	-1	76	0	0	0	266598	132160	0	29	266939	0	1	0	0	153	0	0	2	110	255	4	266598	2	6	51	116011	0	270400	177	0	2	0	0	0	256489	0	110	0	266598	0	29	0	0	3	0	76	76	32	6	0	265262	37	0	Tottenham Hotspur	0	266598	2	5	0	0	316	0	-1	0	211	4198464	78
