isamongtopscorers	yellows	isamongtopscorersinteam	leaguegoals	jerseynumber	position	artificialkey	teamid	leaguegoalsprevmatch	injury	leagueappearances	istopscorer	leaguegoalsprevthreematches	playerid	form	reds
0	0	0	0	5	9	17691	114615	0	0	0	0	0	254945	3	0
0	0	0	0	88	11	17692	114615	0	0	0	0	0	254368	3	0
0	0	0	0	10	12	17693	114615	0	0	0	0	0	265617	3	0
0	0	0	0	17	16	17694	114615	0	0	0	0	0	223054	3	0
0	0	0	0	32	18	17695	114615	0	0	0	0	0	254237	3	0
0	0	0	0	41	25	17696	114615	0	0	0	0	0	77446	3	0
0	0	0	0	14	28	17697	114615	0	0	0	0	0	231570	3	0
0	0	0	0	8	28	17698	114615	0	0	0	0	0	268291	3	0
0	0	0	0	19	28	17699	114615	0	0	0	0	0	254200	3	0
0	0	0	0	37	28	17700	114615	0	0	0	0	0	78356	3	0
0	0	0	0	42	28	17701	114615	0	0	0	0	0	253338	3	0
0	0	0	0	7	28	17702	114615	0	0	0	0	0	259906	3	0
0	0	0	0	1	28	17703	114615	0	0	0	0	0	268593	3	0
0	0	0	0	24	0	17704	115536	0	0	0	0	0	261779	3	0
0	0	0	0	14	3	17705	115536	0	0	0	0	0	268075	3	0
0	0	0	0	5	4	17706	115536	0	0	0	0	0	272351	3	0
0	0	0	0	32	6	17707	115536	0	0	0	0	0	268074	3	0
0	0	0	0	6	7	17708	115536	0	0	0	0	0	259093	3	0
0	0	0	0	22	10	17709	115536	0	0	0	0	0	215113	3	0
0	0	0	0	8	12	17710	115536	0	0	0	0	0	272413	3	0
0	0	0	0	15	13	17711	115536	0	0	0	0	0	253822	3	0
0	0	0	0	20	15	17712	115536	0	0	0	0	0	261765	3	0
0	0	0	0	11	16	17713	115536	0	0	0	0	0	274010	3	0
0	0	0	0	10	25	17714	115536	0	0	0	0	0	259968	3	0
0	0	0	0	27	28	17715	115536	0	0	0	0	0	70687	3	0
0	0	0	0	25	28	17716	115536	0	0	0	0	0	265543	3	0
0	0	0	0	2	28	17717	115536	0	0	0	0	0	259319	3	0
0	0	0	0	16	28	17718	115536	0	0	0	0	0	279748	3	0
0	0	0	0	1	28	17719	115536	0	0	0	0	0	76457	3	0
0	0	0	0	9	28	17720	115536	0	0	0	0	0	76456	3	0
0	0	0	0	7	28	17721	115536	0	0	0	0	0	74849	3	0
0	0	0	0	30	28	17722	115536	0	0	0	0	0	76455	3	0
0	0	0	0	4	28	17723	115536	0	0	0	0	0	259230	3	0
0	0	0	0	28	28	17724	115536	0	0	0	0	0	279757	3	0
0	0	0	0	18	28	17725	115536	0	0	0	0	0	77461	3	0
0	0	0	0	21	28	17726	115536	0	0	0	0	0	79754	3	0
0	0	0	0	23	29	17727	115536	0	0	0	0	0	71714	3	0
0	0	0	0	25	0	17728	132375	0	0	0	0	0	254191	3	0
0	0	0	0	2	3	17729	132375	0	0	0	0	0	77230	3	0
0	0	0	0	33	4	17730	132375	0	0	0	0	0	77289	3	0
0	0	0	0	5	6	17731	132375	0	0	0	0	0	77689	3	0
0	0	0	0	22	7	17732	132375	0	0	0	0	0	260275	3	0
0	0	0	0	55	9	17733	132375	0	0	0	0	0	77776	3	0
0	0	0	0	15	11	17734	132375	0	0	0	0	0	71786	3	0
0	0	0	0	16	12	17735	132375	0	0	0	0	0	246788	3	0
0	0	0	0	30	16	17736	132375	0	0	0	0	0	78667	3	0
0	0	0	0	10	18	17737	132375	0	0	0	0	0	199830	3	0
0	0	0	0	17	25	17738	132375	0	0	0	0	0	255427	3	0
0	0	0	0	12	28	17739	132375	0	0	0	0	0	246068	3	0
0	0	0	0	21	28	17740	132375	0	0	0	0	0	264718	3	0
0	0	0	0	3	28	17741	132375	0	0	0	0	0	259617	3	0
0	0	0	0	20	28	17742	132375	0	0	0	0	0	220539	3	0
0	0	0	0	1	28	17743	132375	0	0	0	0	0	269137	3	0
0	0	0	0	32	28	17744	132375	0	0	0	0	0	214779	3	0
0	0	0	0	28	28	17745	132375	0	0	0	0	0	77766	3	0
0	0	0	0	24	28	17746	132375	0	0	0	0	0	77118	3	0
0	0	0	0	31	28	17747	132375	0	0	0	0	0	274342	3	0
0	0	0	0	13	28	17748	132375	0	0	0	0	0	77775	3	0
0	0	0	0	6	28	17749	132375	0	0	0	0	0	260507	3	0
0	0	0	0	14	28	17750	132375	0	0	0	0	0	253570	3	0
0	0	0	0	1	0	17751	110955	0	0	0	0	0	241317	3	0
0	0	0	0	13	3	17752	110955	0	0	0	0	0	238857	3	0
0	0	1	4	4	4	17753	110955	0	0	0	0	0	245040	3	0
0	0	0	1	5	6	17754	110955	0	0	0	0	0	245041	3	0
0	0	0	2	27	7	17755	110955	0	0	0	0	0	73718	3	0
0	0	0	0	23	10	17756	110955	0	0	0	0	0	202808	3	0
0	0	0	3	15	13	17757	110955	0	0	0	0	0	217153	3	0
0	0	0	3	17	15	17758	110955	0	0	0	0	0	241418	3	0
0	0	1	6	10	18	17759	110955	0	0	0	0	0	210377	3	0
0	0	1	8	9	24	17760	110955	0	0	0	0	0	246093	3	0
0	0	0	1	19	26	17761	110955	0	0	0	0	0	70810	3	0
0	0	1	4	34	28	17762	110955	0	0	0	0	0	71430	3	0
0	0	0	0	14	28	17763	110955	0	0	0	0	0	222350	3	0
0	0	0	0	16	28	17764	110955	0	0	0	0	0	228076	3	0
0	0	0	0	32	28	17765	110955	0	0	0	0	0	222183	3	0
0	0	0	0	30	28	17766	110955	0	0	0	0	0	248735	3	0
0	0	0	0	6	28	17767	110955	0	0	0	0	0	211382	3	0
0	0	0	0	7	28	17768	110955	0	0	0	0	0	245042	3	0
0	0	0	2	43	28	17769	110955	0	0	0	0	0	71437	3	0
0	0	0	0	3	28	17770	110955	0	0	0	0	0	277017	3	0
0	0	1	4	20	28	17771	110955	0	0	0	0	0	182411	3	0
0	0	0	0	8	28	17772	110955	0	0	0	0	0	240805	3	0
0	0	0	0	21	28	17773	110955	0	0	0	0	0	243107	3	0
0	0	1	7	11	29	17774	110955	0	0	0	0	0	263563	3	0
0	0	0	0	2	29	17775	110955	0	0	0	0	0	245024	3	0
0	0	0	0	35	29	17776	110955	0	0	0	0	0	71431	3	0
0	0	0	0	41	29	17777	110955	0	0	0	0	0	269105	3	0
0	0	0	0	45	29	17778	110955	0	0	0	0	0	71440	3	0
0	0	0	0	37	29	17779	110955	0	0	0	0	0	77927	3	0
0	0	0	0	33	29	17780	110955	0	0	0	0	0	251110	3	0
0	0	0	0	48	29	17781	110955	0	0	0	0	0	77931	3	0
0	0	0	0	47	29	17782	110955	0	0	0	0	0	77930	3	0
0	0	0	0	46	29	17783	110955	0	0	0	0	0	275659	3	0
0	0	0	0	44	29	17784	110955	0	0	0	0	0	277768	3	0
0	0	0	0	49	29	17785	110955	0	0	0	0	0	77932	3	0
0	0	0	0	38	29	17786	110955	0	0	0	0	0	79990	3	0
0	0	0	0	14	0	17787	111724	0	0	0	0	0	182224	3	0
0	0	0	0	33	3	17788	111724	0	0	0	0	0	232871	3	0
0	0	0	0	5	4	17789	111724	0	0	0	0	0	191572	3	0
0	0	0	0	27	6	17790	111724	0	0	0	0	0	222346	3	0
0	0	0	0	11	7	17791	111724	0	0	0	0	0	240207	3	0
0	0	1	4	23	12	17792	111724	0	0	0	0	0	261927	3	0
0	0	1	2	8	13	17793	111724	0	0	0	0	0	76744	3	0
0	0	0	1	22	15	17794	111724	0	0	0	0	0	223298	3	0
1	0	1	12	10	16	17795	111724	0	0	0	0	0	205401	3	0
0	0	1	6	9	24	17796	111724	0	0	0	0	0	230601	3	0
1	0	1	10	19	26	17797	111724	0	0	0	0	0	268313	3	0
0	0	0	0	29	28	17798	111724	0	0	0	0	0	252516	3	0
0	0	0	1	21	28	17799	111724	0	0	0	0	0	221855	3	0
0	0	0	0	6	28	17800	111724	0	0	0	0	0	221846	3	0
0	0	0	0	61	28	17801	111724	0	0	0	0	0	79962	3	0
0	0	0	0	1	28	17802	111724	0	0	0	0	0	261928	3	0
0	0	0	0	35	28	17803	111724	0	0	0	0	0	233394	3	0
0	0	0	0	15	28	17804	111724	0	0	0	0	0	234032	3	0
0	0	0	0	17	28	17805	111724	0	0	0	0	0	221854	3	0
0	0	0	0	31	28	17806	111724	0	0	0	0	0	245036	3	0
0	0	0	0	38	28	17807	111724	0	0	0	0	0	77919	3	0
0	0	0	0	44	28	17808	111724	0	0	0	0	0	275649	3	0
0	0	0	0	55	28	17809	111724	0	0	0	0	0	275651	3	0
0	0	0	0	57	29	17810	111724	0	0	0	0	0	79965	3	0
0	0	0	0	51	29	17811	111724	0	0	0	0	0	79966	3	0
0	0	0	0	41	29	17812	111724	0	0	0	0	0	275650	3	0
0	0	0	0	59	29	17813	111724	0	0	0	0	0	77920	3	0
0	0	0	0	32	29	17814	111724	0	0	0	0	0	259652	3	0
0	0	0	0	60	29	17815	111724	0	0	0	0	0	77921	3	0
0	0	0	0	58	29	17816	111724	0	0	0	0	0	79963	3	0
0	0	0	0	45	29	17817	111724	0	0	0	0	0	269032	3	0
0	0	0	0	34	0	17818	111768	0	0	0	0	0	191528	3	0
0	0	0	0	2	4	17819	111768	0	0	0	0	0	247241	3	0
0	0	0	1	5	5	17820	111768	0	0	0	0	0	236690	3	0
0	0	0	0	27	6	17821	111768	0	0	0	0	0	199088	3	0
0	0	0	1	23	10	17822	111768	0	0	0	0	0	266170	3	0
0	0	0	2	37	12	17823	111768	0	0	0	0	0	228047	3	0
0	0	1	3	7	13	17824	111768	0	0	0	0	0	225478	3	0
0	0	1	3	8	15	17825	111768	0	0	0	0	0	251294	3	0
0	0	1	4	11	16	17826	111768	0	0	0	0	0	241239	3	0
1	0	1	13	29	24	17827	111768	0	0	0	1	0	227527	3	0
0	0	0	1	20	26	17828	111768	0	0	0	0	0	242276	3	0
0	0	0	2	18	28	17829	111768	0	0	0	0	0	261956	3	0
0	0	0	0	21	28	17830	111768	0	0	0	0	0	241341	3	0
0	0	0	0	26	28	17831	111768	0	0	0	0	0	261886	3	0
0	0	0	0	3	28	17832	111768	0	0	0	0	0	248237	3	0
0	0	0	0	1	28	17833	111768	0	0	0	0	0	253955	3	0
0	0	0	1	17	28	17834	111768	0	0	0	0	0	241344	3	0
0	0	0	0	6	28	17835	111768	0	0	0	0	0	228033	3	0
0	0	0	2	9	28	17836	111768	0	0	0	0	0	228017	3	0
0	0	0	0	15	28	17837	111768	0	0	0	0	0	215892	3	0
0	0	1	3	10	28	17838	111768	0	0	0	0	0	221820	3	0
0	0	0	0	19	28	17839	111768	0	0	0	0	0	268917	3	0
0	0	0	1	4	28	17840	111768	0	0	0	0	0	224648	3	0
0	0	0	0	16	29	17841	111768	0	0	0	0	0	240391	3	0
0	0	0	0	33	29	17842	111768	0	0	0	0	0	275172	3	0
0	0	0	0	25	29	17843	111768	0	0	0	0	0	253219	3	0
0	0	0	0	30	29	17844	111768	0	0	0	0	0	73687	3	0
0	0	0	0	35	29	17845	111768	0	0	0	0	0	261887	3	0
0	0	0	0	40	29	17846	111768	0	0	0	0	0	77806	3	0
0	0	0	0	28	29	17847	111768	0	0	0	0	0	77786	3	0
0	0	0	0	41	29	17848	111768	0	0	0	0	0	77807	3	0
0	0	0	0	43	29	17849	111768	0	0	0	0	0	77809	3	0
0	0	0	0	44	29	17850	111768	0	0	0	0	0	77810	3	0
0	0	0	0	39	29	17851	111768	0	0	0	0	0	253516	3	0
0	0	0	0	42	29	17852	111768	0	0	0	0	0	77808	3	0
0	0	0	0	23	0	17853	111769	0	0	0	0	0	221964	3	0
0	0	0	0	15	3	17854	111769	0	0	0	0	0	257493	3	0
0	0	0	0	31	4	17855	111769	0	0	0	0	0	190276	3	0
0	0	0	0	5	5	17856	111769	0	0	0	0	0	245048	3	0
0	0	0	0	4	6	17857	111769	0	0	0	0	0	235002	3	0
0	0	0	0	17	7	17858	111769	0	0	0	0	0	268930	3	0
0	0	0	0	20	23	17859	111769	0	0	0	0	0	77812	3	0
0	0	0	0	21	13	17860	111769	0	0	0	0	0	250988	3	0
0	0	0	0	6	15	17861	111769	0	0	0	0	0	241332	3	0
0	0	1	8	29	27	17862	111769	0	0	0	0	0	202855	3	0
0	0	1	3	10	25	17863	111769	0	0	0	0	0	201876	3	0
0	0	0	0	27	28	17864	111769	0	0	0	0	0	242678	3	0
0	0	0	0	35	28	17865	111769	0	0	0	0	0	217160	3	0
0	0	0	0	2	28	17866	111769	0	0	0	0	0	243092	3	0
0	0	0	0	24	28	17867	111769	0	0	0	0	0	242700	3	0
0	0	0	0	42	28	17868	111769	0	0	0	0	0	222438	3	0
0	0	0	0	11	28	17869	111769	0	0	0	0	0	268915	3	0
0	0	0	0	37	28	17870	111769	0	0	0	0	0	233451	3	0
0	0	0	0	33	28	17871	111769	0	0	0	0	0	273641	3	0
0	0	0	0	40	28	17872	111769	0	0	0	0	0	269027	3	0
0	0	0	0	28	28	17873	111769	0	0	0	0	0	247224	3	0
0	0	0	0	25	28	17874	111769	0	0	0	0	0	212886	3	0
0	0	0	0	22	28	17875	111769	0	0	0	0	0	263847	3	0
0	0	0	0	3	29	17876	111769	0	0	0	0	0	224550	3	0
0	0	0	0	18	29	17877	111769	0	0	0	0	0	71573	3	0
0	0	0	0	30	29	17878	111769	0	0	0	0	0	261921	3	0
0	0	0	0	1	29	17879	111769	0	0	0	0	0	77811	3	0
0	0	1	1	19	29	17880	111769	0	0	0	0	0	257683	3	0
0	0	0	0	7	29	17881	111769	0	0	0	0	0	245043	3	0
0	0	0	0	36	29	17882	111769	0	0	0	0	0	269030	3	0
0	0	0	0	80	29	17883	111769	0	0	0	0	0	79984	3	0
0	0	0	0	22	0	17884	111774	0	0	0	0	0	221798	3	0
0	0	0	0	29	3	17885	111774	0	0	0	0	0	224466	3	0
0	0	0	0	4	4	17886	111774	0	0	0	0	0	242874	3	0
0	0	1	1	37	5	17887	111774	0	0	0	0	0	263029	3	0
0	0	0	0	6	6	17888	111774	0	0	0	0	0	243102	3	0
0	0	0	0	16	7	17889	111774	0	0	0	0	0	261954	3	0
0	0	1	5	8	12	17890	111774	0	0	0	0	0	237670	3	0
0	0	1	1	10	13	17891	111774	0	0	0	0	0	236997	3	0
0	0	1	1	36	15	17892	111774	0	0	0	0	0	226021	3	0
0	0	1	3	7	16	17893	111774	0	0	0	0	0	260645	3	0
1	0	1	12	9	25	17894	111774	0	0	0	0	0	236810	3	0
0	0	0	0	11	28	17895	111774	0	0	0	0	0	243117	3	0
0	0	0	0	19	28	17896	111774	0	0	0	0	0	264056	3	0
0	0	0	0	31	28	17897	111774	0	0	0	0	0	71394	3	0
0	0	0	0	3	28	17898	111774	0	0	0	0	0	250989	3	0
0	0	0	0	25	28	17899	111774	0	0	0	0	0	269141	3	0
0	0	1	2	30	28	17900	111774	0	0	0	0	0	228077	3	0
0	0	0	0	40	28	17901	111774	0	0	0	0	0	263487	3	0
0	0	0	0	13	28	17902	111774	0	0	0	0	0	269017	3	0
0	0	0	0	14	28	17903	111774	0	0	0	0	0	252181	3	0
0	0	0	0	32	28	17904	111774	0	0	0	0	0	241342	3	0
0	0	0	0	27	28	17905	111774	0	0	0	0	0	276520	3	0
0	0	0	0	5	28	17906	111774	0	0	0	0	0	222349	3	0
0	0	0	0	1	29	17907	111774	0	0	0	0	0	269138	3	0
0	0	0	0	26	29	17908	111774	0	0	0	0	0	77940	3	0
0	0	0	0	23	29	17909	111774	0	0	0	0	0	241622	3	0
0	0	0	0	2	29	17910	111774	0	0	0	0	0	272761	3	0
0	0	0	0	24	29	17911	111774	0	0	0	0	0	80133	3	0
0	0	0	0	18	0	17912	111779	0	0	0	0	0	226838	3	0
0	0	0	0	4	3	17913	111779	0	0	0	0	0	251586	3	0
0	0	1	3	23	4	17914	111779	0	0	0	0	0	260094	3	0
0	0	1	4	36	6	17915	111779	0	0	0	0	0	226151	3	0
0	0	0	0	2	7	17916	111779	0	0	0	0	0	268959	3	0
0	0	0	1	10	12	17917	111779	0	0	0	0	0	241619	3	0
0	0	0	0	6	13	17918	111779	0	0	0	0	0	216736	3	0
0	0	0	0	22	15	17919	111779	0	0	0	0	0	253966	3	0
0	0	1	8	11	16	17920	111779	0	0	0	0	0	213013	3	0
0	0	1	5	9	24	17921	111779	0	0	0	0	0	261636	3	0
0	0	1	4	40	26	17922	111779	0	0	0	0	0	219908	3	0
0	0	0	0	20	28	17923	111779	0	0	0	0	0	224470	3	0
0	0	0	0	21	28	17924	111779	0	0	0	0	0	261899	3	0
0	0	0	0	3	28	17925	111779	0	0	0	0	0	71348	3	0
0	0	0	0	29	28	17926	111779	0	0	0	0	0	224615	3	0
0	0	0	0	26	28	17927	111779	0	0	0	0	0	224555	3	0
0	0	0	2	7	28	17928	111779	0	0	0	0	0	243088	3	0
0	0	0	0	27	28	17929	111779	0	0	0	0	0	261905	3	0
0	0	0	0	15	28	17930	111779	0	0	0	0	0	243099	3	0
0	0	0	0	19	28	17931	111779	0	0	0	0	0	269520	3	0
0	0	0	0	8	28	17932	111779	0	0	0	0	0	224669	3	0
0	0	0	1	30	28	17933	111779	0	0	0	0	0	248222	3	0
0	0	0	0	39	28	17934	111779	0	0	0	0	0	261934	3	0
0	0	0	0	16	29	17935	111779	0	0	0	0	0	224667	3	0
0	0	0	0	17	29	17936	111779	0	0	0	0	0	73707	3	0
0	0	0	0	38	29	17937	111779	0	0	0	0	0	269033	3	0
0	0	0	0	33	29	17938	111779	0	0	0	0	0	257475	3	0
0	0	0	0	41	29	17939	111779	0	0	0	0	0	77908	3	0
0	0	0	0	43	29	17940	111779	0	0	0	0	0	77910	3	0
0	0	0	0	42	29	17941	111779	0	0	0	0	0	77909	3	0
0	0	0	0	13	29	17942	111779	0	0	0	0	0	259653	3	0
0	0	0	0	80	29	17943	111779	0	0	0	0	0	79967	3	0
0	0	0	0	33	0	17944	112163	0	0	0	0	0	269536	3	0
0	0	0	0	5	4	17945	112163	0	0	0	0	0	269530	3	0
0	0	0	1	36	5	17946	112163	0	0	0	0	0	238862	3	0
0	0	0	0	24	6	17947	112163	0	0	0	0	0	77574	3	0
0	0	0	0	31	12	17948	112163	0	0	0	0	0	271525	3	0
0	0	0	0	10	13	17949	112163	0	0	0	0	0	221826	3	0
0	0	0	0	8	15	17950	112163	0	0	0	0	0	193713	3	0
0	0	0	0	26	16	17951	112163	0	0	0	0	0	222192	3	0
0	0	1	6	20	17	17952	112163	0	0	0	0	0	229804	3	0
1	0	1	10	39	19	17953	112163	0	0	0	0	0	277782	3	0
0	0	1	6	11	25	17954	112163	0	0	0	0	0	239148	3	0
0	0	1	5	7	28	17955	112163	0	0	0	0	0	248376	3	0
0	0	0	2	16	28	17956	112163	0	0	0	0	0	233946	3	0
0	0	0	0	2	28	17957	112163	0	0	0	0	0	269529	3	0
0	0	0	0	28	28	17958	112163	0	0	0	0	0	224549	3	0
0	0	0	0	1	28	17959	112163	0	0	0	0	0	224475	3	0
0	0	0	0	22	28	17960	112163	0	0	0	0	0	222440	3	0
0	0	0	0	29	28	17961	112163	0	0	0	0	0	205331	3	0
0	0	0	0	6	28	17962	112163	0	0	0	0	0	242414	3	0
0	0	1	3	27	28	17963	112163	0	0	0	0	0	270203	3	0
0	0	0	0	21	28	17964	112163	0	0	0	0	0	269537	3	0
0	0	0	0	19	28	17965	112163	0	0	0	0	0	222434	3	0
0	0	0	0	14	28	17966	112163	0	0	0	0	0	233945	3	0
0	0	0	0	32	29	17967	112163	0	0	0	0	0	269040	3	0
0	0	0	0	13	29	17968	112163	0	0	0	0	0	275674	3	0
0	0	0	0	3	29	17969	112163	0	0	0	0	0	233947	3	0
0	0	0	0	30	29	17970	112163	0	0	0	0	0	275673	3	0
0	0	0	0	74	29	17971	112163	0	0	0	0	0	79996	3	0
0	0	0	0	81	29	17972	112163	0	0	0	0	0	79995	3	0
0	0	0	0	1	0	17973	112540	0	0	0	0	0	224599	3	0
0	0	0	0	15	3	17974	112540	0	0	0	0	0	247197	3	0
0	0	0	0	3	4	17975	112540	0	0	0	0	0	200741	3	0
0	0	0	0	13	6	17976	112540	0	0	0	0	0	241328	3	0
0	0	0	0	32	7	17977	112540	0	0	0	0	0	243100	3	0
0	0	0	1	6	9	17978	112540	0	0	0	0	0	231954	3	0
0	0	0	1	22	11	17979	112540	0	0	0	0	0	70832	3	0
0	0	1	3	26	12	17980	112540	0	0	0	0	0	239609	3	0
0	0	1	7	30	16	17981	112540	0	0	0	0	0	240131	3	0
0	0	0	2	10	18	17982	112540	0	0	0	0	0	238704	3	0
1	0	1	11	45	25	17983	112540	0	0	0	0	0	254894	3	0
0	0	0	1	14	28	17984	112540	0	0	0	0	0	224616	3	0
0	0	0	0	47	28	17985	112540	0	0	0	0	0	77922	3	0
0	0	0	2	4	28	17986	112540	0	0	0	0	0	224604	3	0
0	0	0	0	2	28	17987	112540	0	0	0	0	0	224690	3	0
0	0	0	0	12	28	17988	112540	0	0	0	0	0	241327	3	0
0	0	1	4	49	28	17989	112540	0	0	0	0	0	77924	3	0
0	0	0	1	27	28	17990	112540	0	0	0	0	0	226197	3	0
0	0	0	0	21	28	17991	112540	0	0	0	0	0	236679	3	0
0	0	0	1	7	28	17992	112540	0	0	0	0	0	221445	3	0
0	0	0	0	40	28	17993	112540	0	0	0	0	0	71393	3	0
0	0	0	1	5	28	17994	112540	0	0	0	0	0	200672	3	0
0	0	0	0	29	28	17995	112540	0	0	0	0	0	79988	3	0
0	0	1	7	9	29	17996	112540	0	0	0	0	0	222729	3	0
0	0	0	0	23	29	17997	112540	0	0	0	0	0	224624	3	0
0	0	0	0	25	29	17998	112540	0	0	0	0	0	222621	3	0
0	0	0	0	11	29	17999	112540	0	0	0	0	0	224611	3	0
0	0	0	0	41	29	18000	112540	0	0	0	0	0	79974	3	0
0	0	0	0	19	29	18001	112540	0	0	0	0	0	257523	3	0
0	0	0	0	20	29	18002	112540	0	0	0	0	0	224631	3	0
0	0	0	0	52	29	18003	112540	0	0	0	0	0	269115	3	0
0	0	0	0	36	29	18004	112540	0	0	0	0	0	261946	3	0
0	0	0	0	53	29	18005	112540	0	0	0	0	0	77926	3	0
0	0	0	0	50	29	18006	112540	0	0	0	0	0	272559	3	0
0	0	0	0	51	29	18007	112540	0	0	0	0	0	77925	3	0
0	0	0	0	41	0	18008	114628	0	0	0	0	0	240704	3	0
0	0	1	2	29	3	18009	114628	0	0	0	0	0	271526	3	0
0	0	0	1	6	4	18010	114628	0	0	0	0	0	231956	3	0
0	0	0	1	11	6	18011	114628	0	0	0	0	0	70550	3	0
0	0	0	0	20	7	18012	114628	0	0	0	0	0	224674	3	0
0	0	0	1	4	9	18013	114628	0	0	0	0	0	77572	3	0
0	0	0	1	28	11	18014	114628	0	0	0	0	0	269531	3	0
0	0	1	2	26	12	18015	114628	0	0	0	0	0	247195	3	0
0	0	1	4	8	16	18016	114628	0	0	0	0	0	272540	3	0
0	0	1	3	10	18	18017	114628	0	0	0	0	0	268286	3	0
0	0	0	0	22	25	18018	114628	0	0	0	0	0	227509	3	0
0	0	0	0	27	28	18019	114628	0	0	0	0	0	240392	3	0
0	0	0	0	37	28	18020	114628	0	0	0	0	0	269031	3	0
0	0	0	0	31	28	18021	114628	0	0	0	0	0	224556	3	0
0	0	0	0	17	28	18022	114628	0	0	0	0	0	222175	3	0
0	0	0	0	35	28	18023	114628	0	0	0	0	0	269526	3	0
0	0	0	0	5	28	18024	114628	0	0	0	0	0	276571	3	0
0	0	0	0	3	28	18025	114628	0	0	0	0	0	269042	3	0
0	0	0	1	14	28	18026	114628	0	0	0	0	0	275304	3	0
0	0	0	1	21	28	18027	114628	0	0	0	0	0	77912	3	0
0	0	0	0	12	28	18028	114628	0	0	0	0	0	259003	3	0
0	0	0	0	23	28	18029	114628	0	0	0	0	0	271656	3	0
0	0	0	0	15	28	18030	114628	0	0	0	0	0	269110	3	0
0	0	0	0	1	29	18031	114628	0	0	0	0	0	269514	3	0
0	0	1	3	16	29	18032	114628	0	0	0	0	0	221815	3	0
0	0	0	0	34	29	18033	114628	0	0	0	0	0	77914	3	0
0	0	0	0	33	29	18034	114628	0	0	0	0	0	79987	3	0
0	0	0	0	32	0	18035	116360	0	0	0	0	0	224702	3	0
0	0	0	1	2	3	18036	116360	0	0	0	0	0	269476	3	0
0	0	1	3	5	4	18037	116360	0	0	0	0	0	209839	3	0
0	0	0	0	28	5	18038	116360	0	0	0	0	0	241318	3	0
0	0	0	0	18	6	18039	116360	0	0	0	0	0	232256	3	0
0	0	0	1	11	7	18040	116360	0	0	0	0	0	264009	3	0
0	0	1	5	10	12	18041	116360	0	0	0	0	0	226096	3	0
0	0	0	0	39	13	18042	116360	0	0	0	0	0	224562	3	0
0	0	0	2	8	15	18043	116360	0	0	0	0	0	208480	3	0
0	0	1	9	7	16	18044	116360	0	0	0	0	0	223344	3	0
0	0	1	7	9	25	18045	116360	0	0	0	0	0	244723	3	0
0	0	0	0	24	28	18046	116360	0	0	0	0	0	275319	3	0
0	0	0	2	16	28	18047	116360	0	0	0	0	0	216741	3	0
0	0	0	0	25	28	18048	116360	0	0	0	0	0	221847	3	0
0	0	0	0	22	28	18049	116360	0	0	0	0	0	253518	3	0
0	0	0	0	1	28	18050	116360	0	0	0	0	0	275318	3	0
0	0	0	0	47	28	18051	116360	0	0	0	0	0	207740	3	0
0	0	0	1	15	28	18052	116360	0	0	0	0	0	247677	3	0
0	0	1	3	4	28	18053	116360	0	0	0	0	0	251291	3	0
0	0	0	2	26	28	18054	116360	0	0	0	0	0	241299	3	0
0	0	0	0	3	28	18055	116360	0	0	0	0	0	241252	3	0
0	0	0	0	17	28	18056	116360	0	0	0	0	0	269539	3	0
0	0	0	0	19	28	18057	116360	0	0	0	0	0	225740	3	0
0	0	0	0	55	29	18058	116360	0	0	0	0	0	79985	3	0
0	0	0	0	48	29	18059	116360	0	0	0	0	0	77902	3	0
0	0	0	0	49	29	18060	116360	0	0	0	0	0	77903	3	0
0	0	0	0	58	29	18061	116360	0	0	0	0	0	275322	3	0
0	0	0	0	14	29	18062	116360	0	0	0	0	0	269480	3	0
0	0	0	0	45	29	18063	116360	0	0	0	0	0	275320	3	0
0	0	0	0	60	29	18064	116360	0	0	0	0	0	77905	3	0
0	0	0	0	59	29	18065	116360	0	0	0	0	0	77904	3	0
0	0	0	0	14	0	18066	116361	0	0	0	0	0	221844	3	0
0	0	1	1	25	3	18067	116361	0	0	0	0	0	237010	3	0
0	0	0	0	23	4	18068	116361	0	0	0	0	0	222235	3	0
0	0	1	1	5	6	18069	116361	0	0	0	0	0	212912	3	0
0	0	0	0	15	7	18070	116361	0	0	0	0	0	232888	3	0
0	0	1	5	7	12	18071	116361	0	0	0	0	0	230665	3	0
0	0	0	0	6	13	18072	116361	0	0	0	0	0	235139	3	0
0	0	0	0	10	15	18073	116361	0	0	0	0	0	263789	3	0
0	0	1	1	30	16	18074	116361	0	0	0	0	0	224675	3	0
0	0	1	3	11	24	18075	116361	0	0	0	0	0	214250	3	0
0	0	1	9	9	26	18076	116361	0	0	0	0	0	247941	3	0
0	0	1	2	29	28	18077	116361	0	0	0	0	0	275190	3	0
0	0	1	1	8	28	18078	116361	0	0	0	0	0	224546	3	0
0	0	1	1	12	28	18079	116361	0	0	0	0	0	224692	3	0
0	0	0	0	22	28	18080	116361	0	0	0	0	0	255417	3	0
0	0	0	0	1	28	18081	116361	0	0	0	0	0	261931	3	0
0	0	0	0	13	28	18082	116361	0	0	0	0	0	222199	3	0
0	0	0	0	28	28	18083	116361	0	0	0	0	0	264029	3	0
0	0	0	0	2	28	18084	116361	0	0	0	0	0	224633	3	0
0	0	0	0	18	28	18085	116361	0	0	0	0	0	241334	3	0
0	0	0	0	26	28	18086	116361	0	0	0	0	0	275666	3	0
0	0	1	1	56	28	18087	116361	0	0	0	0	0	73723	3	0
